10 3879
1810 impression 2
1811 plan 4
1812 tone 2
1813 leadership 10
1814 supposed 6
1815 mental 6
1816 minions 1
1817 movie 4
1818 frank 3
1819 non 4
1820 balances 2
1821 throughout 3
1822 professional 8
1823 governments 5
1824 choosing 4
1825 airlines 2
1826 use 8
1827 everybody 3
1828 religions 3
1829 one's 2
1830 destruction 4
1831 deregulation 2
1832 outrageous 4
1833 mccain 3
1834 assumptions 3
1835 supply 2
1836 discover 2
1837 growing 6
1838 almost 11
1839 built 3
1840 prescription 1
1841 dangerous 6
1842 consider 11
1843 run 1
1844 requirement 2
1845 french 2
1846 function 1
1847 whatever 7
1848 surprise 2
1849 prejudice 2
1850 forever 3
1851 league 1
1852 comes 6
1853 yet 8
1854 insult 3
1855 north 9
1856 accomplished 6
1857 smart 5
1858 appreciate 5
1859 half 4
1860 statistics 2
1861 draft 2
1862 compromised 1
1863 phone 3
1864 series 4
1865 proud 3
1866 effect 2
1867 kind 7
1868 violation 3
1869 conducted 3
1870 ran 1
1871 china 7
1872 proper 2
1873 liability 2
1874 hundred 4
1875 uninsured 1
1876 analogy 1
1877 reasons 2
1878 editor 1
1879 round 2
1880 protesting 4
1881 golden 2
1882 cowardly 2
1883 foreign 13
1884 report 3
1885 incredibly 3
1886 blaming 1
1887 changed 4
1888 direct 2
1889 conspiracy 5
1890 stephen 1
1891 removing 1
1892 hacked 4
1893 authoritarian 3
1894 boundaries 3
1895 hunting 2
1896 style 2
1897 left 12
1898 dark 2
1899 interested 5
1900 brother 2
1901 essay 2
1902 hilarious 2
1903 mandate 2
1904 guilty 2
1905 journalism 8
1906 running 8
1907 employees 7
1908 explained 2
1909 sit 1
1910 relevant 5
1911 coalition 1
1912 moderate 3
1913 consequences 9
1914 allowing 4
1915 miss 4
1916 stopped 3
1917 tactic 4
1918 hall 1
1919 county 2
1920 convinced 4
1921 child 6
1922 catholic 4
1923 contractors 2
1924 treated 4
1925 sanders 3
1926 pointed 1
1927 certain 6
1928 spent 3
1929 yesterday 9
1930 soon 7
1931 mississippi 4
1932 reasonable 5
1933 governor 2
1934 maternity 1
1935 vacation 3
1936 rates 4
1937 woman 3
1938 meet 3
1939 roosevelt 1
1940 dead 1
1941 associated 5
1942 manafort 3
1943 based 10
1944 traditionally 1
1945 profits 4
1946 via 1
1947 blame 8
1948 grade 2
1949 patriotism 2
1950 columnist 3
1951 france 3
1952 independents 1
1953 exposing 2
1954 extended 1
1955 involve 2
1956 badly 1
1957 accepting 2
1958 climate 7
1959 strike 2
1960 frequently 3
1961 damaged 2
1962 liberal 11
1963 less 11
1964 representative 7
1965 spot 1
1966 uneducated 2
1967 fathers 2
1968 let 4
1969 lying 3
1970 incapable 1
1971 supports 3
1972 per 3
1973 knows 11
1974 creation 1
1975 passed 4
1976 drop 1
1977 willfully 1
1978 chinese 4
1979 remarks 1
1980 plant 2
1981 latest 1
1982 character 7
1983 egregious 2
1984 daughter 3
1985 extremely 4
1986 subsidies 2
1987 positive 2
1988 seven 1
1989 pain 1
1990 bothered 3
1991 koch 1
1992 associates 1
1993 progressives 5
1994 wild 2
1995 inexperienced 2
1996 symptoms 1
1997 politically 6
1998 steel 2
1999 tiny 1
2000 conversation 4
2001 turn 3
2002 factory 1
2003 manipulate 1
2004 name 6
2005 software 1
2006 amendment 11
2007 presidents 5
2008 saved 1
2009 ego 1
2010 retirement 3
2011 advantage 3
2012 purpose 4
2013 marriage 3
2014 returning 1
2015 place 7
2016 failing 1
2017 america's 7
2018 subjects 2
2019 changes 4
2020 full 3
2021 nyt 4
2022 behave 2
2023 ronald 1
2024 suspect 5
2025 various 2
2026 regards 2
2027 uber 2
2028 russia's 3
2029 confirm 1
2030 forgot 3
2031 comparison 4
2032 animal 5
2033 manhattan 3
2034 board 2
2035 happening 3
2036 possibly 9
2037 ready 2
2038 articulate 2
2039 reporting 7
2040 incompetence 5
2041 utter 1
2042 engineering 1
2043 economies 1
2044 hysteria 4
2045 breaks 3
2046 advisor 2
2047 performance 5
2048 gerrymandering 5
2049 expert 1
2050 rolling 3
2051 insecure 3
2052 borders 2
2053 worse 8
2054 shouldn't 8
2055 travel 1
2056 attacking 1
2057 deported 1
2058 coal 5
2059 teach 3
2060 maureen 1
2061 commenting 2
2062 failed 1
2063 palestinian 2
2064 losing 4
2065 warned 1
2066 mcconnell 7
2067 medicare 5
2068 either 6
2069 following 6
2070 tells 4
2071 loss 2
2072 officially 1
2073 dropping 1
2074 ongoing 3
2075 benefits 4
2076 daniels 1
2077 came 4
2078 donors 1
2079 fault 1
2080 participation 3
2081 threat 5
2082 civility 1
2083 netanyahu 2
2084 audience 3
2085 schools 8
2086 identified 3
2087 decision 5
2088 future 8
2089 television 1
2090 stronger 4
2091 minutes 6
2092 consumers 3
2093 women's 4
2094 employers 3
2095 restaurant 1
2096 interference 5
2097 keep 9
2098 spend 1
2099 rather 13
2100 figured 1
2101 cheating 2
2102 statement 7
2103 killed 2
2104 measures 2
2105 nra 1
2106 benefited 1
2107 trillion 1
2108 later 1
2109 forget 8
2110 fundamental 5
2111 term 5
2112 convicted 2
2113 medicaid 2
2114 detailed 2
2115 tragedy 3
2116 adults 2
2117 comfort 2
2118 rising 2
2119 embrace 2
2120 apprentice 4
2121 upset 1
2122 opposite 3
2123 unsubstantiated 4
2124 degrees 2
2125 implemented 1
2126 result 5
2127 preventing 1
2128 there's 9
2129 cares 1
2130 useful 2
2131 wine 2
2132 functioning 4
2133 controlled 3
2134 proved 2
2135 disagree 9
2136 mostly 3
2137 noticed 2
2138 marijuana 4
2139 option 4
2140 safe 4
2141 mother 2
2142 canada 4
2143 hospital 1
2144 gerrymandered 3
2145 somewhere 3
2146 takes 4
2147 learned 4
2148 shameless 1
2149 replacing 3
2150 condition 2
2151 gave 2
2152 believers 3
2153 taken 4
2154 intentional 2
2155 games 2
2156 charter 1
2157 equality 2
2158 jared 3
2159 repubs 1
2160 bipartisan 2
2161 shameful 5
2162 dog 2
2163 lobby 1
2164 christianity 3
2165 iranian 1
2166 repeated 2
2167 progress 2
2168 likelihood 1
2169 subject 3
2170 signed 3
2171 intimidation 3
2172 produce 1
2173 forgotten 5
2174 expenses 1
2175 countless 2
2176 decide 5
2177 distribution 1
2178 spicer 2
2179 contract 1
2180 noted 2
2181 meddling 2
2182 lawsuits 4
2183 standards 2
2184 users 2
2185 scenario 2
2186 exceptions 2
2187 safety 5
2188 evangelicals 1
2189 con 2
2190 gorsuch 1
2191 negotiated 1
2192 list 4
2193 cheney 1
2194 rest 6
2195 stupidity 4
2196 congressmen 3
2197 ideology 2
2198 substance 2
2199 violent 4
2200 solely 3
2201 popularity 4
2202 democratically 1
2203 deciding 1
2204 billion 5
2205 called 9
2206 sexism 1
2207 hour 1
2208 brand 1
2209 owner 2
2210 system 14
2211 mine 3
2212 silver 1
2213 send 5
2214 birth 3
2215 platform 4
2216 hate 3
2217 organize 1
2218 permanently 2
2219 players 1
2220 deserve 2
2221 philosophical 2
2222 phony 2
2223 afford 3
2224 narcissistic 3
2225 torture 1
2226 resistance 5
2227 started 10
2228 choice 3
2229 civilized 2
2230 procedures 6
2231 complaining 1
2232 treatment 4
2233 admit 6
2234 hotel 1
2235 proposed 3
2236 nonsense 6
2237 bias 3
2238 performing 2
2239 opponent 2
2240 print 3
2241 potentially 1
2242 corporation 2
2243 expensive 2
2244 soldiers 3
2245 remove 2
2246 banned 1
2247 nytimes 3
2248 alternate 2
2249 demand 2
2250 resources 2
2251 preferred 4
2252 perfectly 3
2253 practice 1
2254 articles 4
2255 standard 5
2256 hidden 2
2257 current 10
2258 hundreds 4
2259 few 5
2260 lower 4
2261 duty 2
2262 past 4
2263 record 5
2264 democrat 6
2265 obstruct 2
2266 incident 3
2267 hillary's 1
2268 virginia 2
2269 except 1
2270 prosecutors 1
2271 sold 1
2272 views 5
2273 near 3
2274 disastrous 2
2275 studied 2
2276 present 5
2277 win 5
2278 classes 2
2279 companies 11
2280 realizing 1
2281 eliminating 2
2282 contrast 1
2283 fascist 2
2284 background 2
2285 fashioned 1
2286 avenue 1
2287 quality 5
2288 subpoena 2
2289 timing 1
2290 boston 1
2291 foolish 1
2292 toward 1
2293 transparency 1
2294 doctors 1
2295 nominee 3
2296 employer 2
2297 rich 8
2298 disease 2
2299 scrutiny 4
2300 tillerson 2
2301 deportation 2
2302 activists 1
2303 arms 3
2304 until 17
2305 therefore 2
2306 european 3
2307 sign 1
2308 engage 3
2309 potential 5
2310 integrity 7
2311 systems 1
2312 neighborhoods 2
2313 due 2
2314 liberty 3
2315 centers 1
2316 agreement 6
2317 uses 1
2318 saw 1
2319 we'll 2
2320 window 2
2321 struck 1
2322 governing 3
2323 affordable 4
2324 inner 2
2325 spreading 2
2326 liars 2
2327 's 1
2328 problems 10
2329 perceived 1
2330 beautifully 2
2331 beliefs 2
2332 commercial 3
2333 deserving 2
2334 attorneys 2
2335 failure 8
2336 mentioned 5
2337 implementation 1
2338 presented 3
2339 steps 1
2340 possibility 2
2341 dictatorship 1
2342 cambridge 1
2343 area 2
2344 broad 2
2345 hope 10
2346 waste 4
2347 environmental 9
2348 negotiations 2
2349 negative 2
2350 supporting 6
2351 directly 1
2352 delivered 2
2353 inauguration 4
2354 analytica 3
2355 projects 1
2356 minister 5
2357 fair 2
2358 death 3
2359 shareholders 3
2360 enabled 1
2361 overall 4
2362 jail 2
2363 underestimate 1
2364 wholeheartedly 3
2365 generals 1
2366 employee 3
2367 filled 3
2368 fans 2
2369 thereby 1
2370 governance 2
2371 barely 4
2372 effects 6
2373 ground 4
2374 opponents 2
2375 bernie 3
2376 iran 1
2377 abusive 2
2378 dollar 2
2379 resulted 3
2380 kidding 1
2381 development 3
2382 regardless 1
2383 ticket 2
2384 trumpian 1
2385 closely 1
2386 don 3
2387 mandatory 2
2388 causes 2
2389 determined 3
2390 regularly 2
2391 broken 3
2392 acknowledge 4
2393 republicans' 2
2394 demanding 2
2395 knowledge 4
2396 helping 5
2397 off 9
2398 mueller 7
2399 sufficiently 1
2400 elsewhere 7
2401 tried 4
2402 ms 4
2403 similar 5
2404 extraordinary 4
2405 anyway 1
2406 event 5
2407 latter 2
2408 raise 3
2409 elites 2
2410 reminder 2
2411 universities 3
2412 supremacy 2
2413 culture 2
2414 pathological 3
2415 wasn't 3
2416 tolerate 2
2417 recorded 2
2418 dirty 3
2419 type 4
2420 faith 5
2421 natural 4
2422 dysfunction 1
2423 me 5
2424 serve 4
2425 lawyers 3
2426 identify 2
2427 monopoly 3
2428 socialism 1
2429 official 3
2430 indictments 2
2431 emperor 2
2432 billionaire 4
2433 mitch 2
2434 arrogance 1
2435 painful 3
2436 initiatives 1
2437 admitted 1
2438 conscious 1
2439 diversion 2
2440 admission 2
2441 explains 1
2442 committed 4
2443 happens 5
2444 expectation 1
2445 meaning 5
2446 mr 5
2447 moving 2
2448 served 5
2449 willing 7
2450 hiding 1
2451 catch 2
2452 open 3
2453 nunes 1
2454 form 2
2455 waiting 3
2456 separation 1
2457 obvious 9
2458 sides 2
2459 mission 2
2460 lacking 4
2461 intervention 3
2462 elephant 1
2463 desperate 2
2464 accountability 1
2465 senior 1
2466 chaos 2
2467 episode 2
2468 treasury 1
2469 art 1
2470 administrative 3
2471 ideological 3
2472 minute 2
2473 legislature 2
2474 level 10
2475 simplistic 2
2476 passing 1
2477 dialogue 1
2478 training 1
2479 wars 1
2480 shooting 3
2481 bully 1
2482 secret 7
2483 topic 2
2484 afghanistan 3
2485 seat 2
2486 runs 2
2487 murder 2
2488 uncertainty 1
2489 delusional 2
2490 they'll 1
2491 post 3
2492 gain 2
2493 millionaires 2
2494 hackers 1
2495 die 5
2496 awareness 2
2497 chances 4
2498 count 1
2499 context 1
2500 slow 1
2501 centuries 1
2502 protection 3
2503 spoke 1
2504 minded 4
2505 heart 5
2506 dear 3
2507 shared 2
2508 legislators 2
2509 turning 3
2510 faster 1
2511 gail 1
2512 suffered 3
2513 truths 1
2514 burden 3
2515 equivalent 2
2516 lowest 1
2517 investigate 1
2518 listen 2
2519 polls 4
2520 answer 6
2521 sweet 1
2522 crime 8
2523 struggle 1
2524 transition 2
2525 wonders 1
2526 complicity 4
2527 charged 1
2528 murders 1
2529 empire 5
2530 automation 1
2531 study 2
2532 fraud 4
2533 pope 1
2534 allies 1
2535 super 1
2536 capable 2
2537 aggression 1
2538 bigotry 1
2539 diplomats 2
2540 welfare 4
2541 ineffective 2
2542 reader 2
2543 includes 1
2544 firearms 2
2545 rhetoric 2
2546 gun 4
2547 budget 2
2548 guess 3
2549 evident 2
2550 comparing 1
2551 productivity 2
2552 seeking 1
2553 carson 3
2554 green 2
2555 bullying 1
2556 insulting 1
2557 victim 5
2558 invested 3
2559 routinely 2
2560 buying 2
2561 keeping 2
2562 steal 1
2563 described 1
2564 pharmaceutical 2
2565 jesus 1
2566 former 3
2567 medications 1
2568 feeling 4
2569 testing 1
2570 recognizing 2
2571 genius 1
2572 target 2
2573 releasing 2
2574 hitler 1
2575 psychology 1
2576 mindset 1
2577 fewer 1
2578 solar 1
2579 classroom 1
2580 behalf 1
2581 populations 2
2582 release 5
2583 merrick 1
2584 votes 3
2585 armed 1
2586 troubled 1
2587 administrations 1
2588 requires 4
2589 headed 1
2590 terrible 5
2591 korean 2
2592 canadian 3
2593 computer 4
2594 unhinged 1
2595 overwhelmingly 1
2596 banning 1
2597 wife 3
2598 complaints 2
2599 domestic 2
2600 tradition 3
2601 racism 4
2602 practiced 1
2603 studies 3
2604 terms 2
2605 values 5
2606 weak 2
2607 share 5
2608 compensation 1
2609 heartless 1
2610 prices 2
2611 illegitimate 2
2612 double 1
2613 alcohol 2
2614 exchange 2
2615 seats 1
2616 suggesting 1
2617 measure 4
2618 ignoring 1
2619 disregard 1
2620 cheerleaders 1
2621 institutional 1
2622 india 2
2623 sentences 2
2624 increase 4
2625 somewhat 4
2626 relationships 3
2627 golf 1
2628 understood 1
2629 investigated 1
2630 passenger 2
2631 judging 2
2632 library 1
2633 connect 2
2634 supportive 1
2635 robert 1
2636 creating 3
2637 posted 1
2638 civilization 5
2639 vietnam 4
2640 crisis 3
2641 voices 1
2642 presents 2
2643 fraction 1
2644 watch 3
2645 electorate 2
2646 literature 1
2647 etc 3
2648 unions 2
2649 harm 1
2650 frightening 1
2651 witnessing 1
2652 city 2
2653 fool 2
2654 publish 1
2655 unstable 1
2656 trumpism 2
2657 anti 5
2658 absence 3
2659 suffering 3
2660 loyalty 1
2661 star 2
2662 transfer 1
2663 canadians 2
2664 briefings 1
2665 attractive 1
2666 renewable 1
2667 prosecution 2
2668 influence 3
2669 existing 3
2670 leave 2
2671 deductions 1
2672 estate 1
2673 room 2
2674 southern 1
2675 yourself 3
2676 hypocrite 2
2677 bad 5
2678 inappropriate 1
2679 physician 1
2680 communist 1
2681 delusion 1
2682 king 2
2683 picture 5
2684 sees 3
2685 test 1
2686 fighting 6
2687 ethical 4
2688 color 3
2689 car 1
2690 communism 1
2691 principles 3
2692 starbucks 2
2693 expect 3
2694 membership 1
2695 morally 2
2696 areas 2
2697 traitor 3
2698 pulling 1
2699 today 6
2700 quote 1
2701 prisoners 1
2702 purchase 2
2703 conflicts 3
2704 athletes 1
2705 i'll 1
2706 nixon 2
2707 fascism 3
2708 primaries 1
2709 assad 2
2710 employment 4
2711 usual 1
2712 follow 4
2713 questioning 2
2714 understandable 1
2715 alliance 1
2716 deliberate 1
2717 blocked 1
2718 compassionate 2
2719 finished 1
2720 authoritarianism 2
2721 restrictions 1
2722 serial 2
2723 warrant 1
2724 workplace 1
2725 lived 3
2726 goodness 3
2727 devastating 2
2728 hell 1
2729 vicious 2
2730 governmental 2
2731 extremist 1
2732 died 1
2733 investors 4
2734 top 4
2735 hyperbole 1
2736 checks 1
2737 socialist 2
2738 leaking 1
2739 reminded 1
2740 tweet 4
2741 leaning 3
2742 denial 1
2743 expected 2
2744 appointed 4
2745 embarrassed 2
2746 buildings 2
2747 driven 1
2748 express 3
2749 exception 1
2750 veteran 1
2751 whats 1
2752 awesome 1
2753 blackmail 1
2754 disabled 2
2755 narrative 2
2756 book 2
2757 ice 1
2758 previously 4
2759 product 1
2760 face 5
2761 stood 1
2762 richest 1
2763 contain 1
2764 food 1
2765 im 1
2766 limbaugh 1
2767 convincing 2
2768 picking 3
2769 responses 2
2770 shootings 3
2771 throw 3
2772 aluminum 2
2773 proven 1
2774 leads 2
2775 rating 1
2776 helpful 3
2777 shall 2
2778 consequence 3
2779 land 3
2780 qualified 4
2781 watergate 5
2782 andrew 1
2783 illegals 2
2784 claims 3
2785 physically 2
2786 authority 2
2787 reprehensible 3
2788 engaged 1
2789 responded 1
2790 executives 1
2791 title 3
2792 honor 1
2793 approval 3
2794 spin 1
2795 trouble 1
2796 isis 2
2797 yorker 2
2798 planned 2
2799 electronic 1
2800 distracted 1
2801 controlling 3
2802 courts 1
2803 complaint 2
2804 colleges 2
2805 hypocritical 3
2806 reckless 1
2807 papers 3
2808 carefully 3
2809 appeal 1
2810 fbi 5
2811 cutting 4
2812 week 3
2813 stealing 1
2814 dangers 1
2815 victims 4
2816 sunday 1
2817 exercise 4
2818 attend 2
2819 houses 4
2820 freedoms 2
2821 accusing 1
2822 disgusting 3
2823 motives 1
2824 laughing 4
2825 capacity 2
2826 pro 2
2827 air 2
2828 confusion 1
2829 instance 1
2830 selfish 2
2831 revenge 1
2832 pick 2
2833 equal 1
2834 richer 1
2835 fine 1
2836 clear 10
2837 ways 2
2838 love 2
2839 interfering 1
2840 sending 2
2841 citizenship 2
2842 impeach 3
2843 advocate 3
2844 practical 1
2845 disagreement 1
2846 escape 2
2847 enterprise 1
2848 foundation 2
2849 size 1
2850 structure 1
2851 supporter 2
2852 horrific 2
2853 commander 1
2854 asian 1
2855 hot 1
2856 stated 3
2857 garland 2
2858 rate 2
2859 genocide 1
2860 worker 1
2861 whom 2
2862 data 5
2863 th 2
2864 largely 3
2865 head 3
2866 favor 2
2867 watched 4
2868 dont 2
2869 africa 4
2870 sympathy 2
2871 laws 3
2872 suggestions 1
2873 buy 1
2874 concept 3
2875 value 3
2876 worked 1
2877 perform 1
2878 inherited 2
2879 methods 1
2880 regime 2
2881 admiration 1
2882 elementary 1
2883 combined 1
2884 convince 1
2885 believed 1
2886 products 2
2887 attorney 1
2888 dismantling 2
2889 selling 2
2890 condemnation 1
2891 carry 2
2892 medication 1
2893 blind 1
2894 sadly 1
2895 confusing 1
2896 coward 1
2897 schumer 1
2898 apple 1
2899 nursing 2
2900 clearance 2
2901 ideas 1
2902 although 3
2903 company 1
2904 obsession 1
2905 sister 2
2906 finger 2
2907 assume 2
2908 disaster 4
2909 europe 3
2910 japan 2
2911 mueller's 3
2912 silence 3
2913 girls 2
2914 diet 2
2915 managed 3
2916 ryan's 2
2917 genuine 1
2918 began 2
2919 bomb 2
2920 syndrome 1
2921 assured 1
2922 tactics 2
2923 beneficial 1
2924 exists 1
2925 preference 1
2926 diabetes 2
2927 profoundly 2
2928 continuous 3
2929 sugar 2
2930 independence 1
2931 activity 4
2932 questions 4
2933 funds 3
2934 phenomenon 1
2935 declare 1
2936 dogs 1
2937 factories 1
2938 wanted 3
2939 treating 1
2940 pardon 1
2941 terrorism 1
2942 consistent 2
2943 smoke 2
2944 militia 2
2945 survival 2
2946 gullible 1
2947 industrialized 1
2948 famous 1
2949 correctly 1
2950 intended 3
2951 parking 2
2952 promoting 1
2953 disenfranchised 1
2954 divide 2
2955 producing 1
2956 eight 1
2957 gang 1
2958 punishment 2
2959 traitors 1
2960 group 1
2961 facilities 1
2962 professors 1
2963 incoming 1
2964 unaware 2
2965 crossed 2
2966 paid 2
2967 utterly 1
2968 sales 1
2969 fellow 2
2970 sleep 1
2971 game 7
2972 vetting 2
2973 fiction 2
2974 amazon 1
2975 believes 3
2976 professionals 2
2977 consumer 2
2978 medicine 2
2979 balance 1
2980 fascinating 3
2981 connected 1
2982 moves 2
2983 refuse 3
2984 mess 1
2985 conway 1
2986 inadequate 2
2987 immigrant 3
2988 scale 2
2989 liberalism 1
2990 hasn't 4
2991 achievement 1
2992 nightmare 1
2993 leftist 3
2994 picked 1
2995 makers 2
2996 appealing 1
2997 distance 1
2998 documentary 1
2999 familiar 3
3000 populist 1
3001 kristof 1
3002 tired 4
3003 play 3
3004 november 2
3005 communication 1
3006 identifying 2
3007 ordinary 1
3008 wednesday 1
3009 peoples 2
3010 stolen 2
3011 fraudulent 2
3012 generations 4
3013 consideration 1
3014 recall 2
3015 decade 2
3016 inevitable 2
3017 sports 2
3018 greater 1
3019 found 4
